node_id,name,type,features
4059,Taloprex 5mg Tablet 10'STaloprex 10mg Tablet 10'STaloprex 20mg Tablet 10'S,drugs,0.0
4060,Taloz 20mg Tablet 10'STaloz 10mg Tablet 10'S,drugs,0.0
4061,Tetradep 10mg Tablet 10'STetradep 20mg Tablet 10'STetradep 30mg Tablet 10'S,drugs,0.0
4062,Theoxetin 40mg Tablet 10'S,drugs,0.0
4063,THIEPIN 75mg Tablet 10'sTHIEPIN 25mg Tablet 10's,drugs,0.0
4064,THPIN 25mg Tablet 10'sTHPIN 75mg Tablet 10's,drugs,0.0
4065,Topdep S 20mg Tablet 10'STopdep S 10mg Tablet 10'S,drugs,0.0
4066,Tralin 100mg Tablet 10'STralin 50mg Tablet 10'STralin 25mg Tablet 10'S,drugs,0.0
4067,Tricita 5Mg Tablet 10'sTricita 10Mg Tablet 10's,drugs,0.0
4068,Tridon 25Mg Tablet 10'sTridon 50Mg Tablet 10's,drugs,0.0
4069,Trima 150mg Tablet 10'STrima 300mg Tablet 10'S,drugs,0.0
4070,Triplent 25mg Tablet 10'STriplent 10mg Tablet 10'STriplent 75mg Tablet 10'S,drugs,0.0
4071,Triptaz 25mg Tablet 10'STriptaz 75mg Tablet 10'STriptaz 10mg Tablet 10'S,drugs,0.0
4072,Tritin 10Mg Tablet 10'sTRITIN 60mg Capsule 10'sTritin 20Mg Tablet 10'sTritin 40Mg Tablet 10's,drugs,0.0
4073,Trixide 25mg Tablet 10'S,drugs,0.0
4074,Trixide H Tablet 10'S,drugs,0.0
4075,Trizac Capsule 10'S,drugs,0.0
4076,Truzap 10/0.25mg Tablet 10'STruzap 5/0.25mg Tablet 10'S,drugs,0.0
4077,Tryptomer 25mg Tablet 10'STryptomer 10mg Tablet 30'STryptomer G 100mg Tablet 10'STryptomer 50mg Tablet 15'STryptomer 25mg Tablet 30'STryptomer 75mg Tablet 10'STryptomer G 300mg Tablet 10'S,drugs,0.0
4078,Tynept Tablet 10'S,drugs,0.0
4079,Tynept OD Tablet 10'S,drugs,0.0
4080,Ulozet 30mg Capsule 10Ulozet 40mg Capsule 10Ulozet 20mg Capsule 10,drugs,0.0
4081,Unidex 50mg Tablet 10'S,drugs,0.0
4082,Unidex 100mg Tablet 10'S,drugs,0.0
4083,User 25mg Tablet 10'S,drugs,0.0
4084,Uvox 100mg Tablet 10'SUvox 50mg Tablet 10'S,drugs,0.0
4085,Uvox CR 100mg Tablet 10'SUVOX CR 150mg Tablet 10's,drugs,0.0
4086,Valz 40mg Tablet 10'SValz 20mg Tablet 10'S,drugs,0.0
4087,Vendep D 100mg Tablet 10'S,drugs,0.0
4088,Veniz XR 75mg Capsule 10'SVeniz XR 37.5mg Capsule 10'SVeniz XR 150mg Capsule 10'S,drugs,0.0
4089,Venla 75mg Tablet 10'S,drugs,0.0
4090,Venla XR 150mg Capsule 10'SVenla XR 75mg Capsule 10'SVenla XR 37.5mg Capsule 10'S,drugs,0.0
4091,Venlift OD 37.5mg Capsule 10'S,drugs,0.0
4092,Venlift OD 150mg Capsule 10'SVenlift OD 75mg Capsule 10'S,drugs,0.0
4093,Venlite OD 100mg Tablet 10'S,drugs,0.0
4094,Venlite OD 50mg Tablet 10'S,drugs,0.0
4095,Venlor 150mg Capsule 10'SVenlor XR 150mg Capsule 10'SD Venlor 50mg Tablet 10'SVenlor 25mg Tablet 10'S,drugs,0.0
4096,Venlor XR 37.5mg Capsule 10'SVenlor XR 75mg Capsule 10'S,drugs,0.0
4097,Venpower 50mg Tablet 10'SVenpower 200mg Tablet 10'SVenpower 100mg Tablet 10'S,drugs,0.0
4098,Ventab XL 75mg Tablet 10'SVentab Dxt 25mg Tablet 10'SVentab XL 37.5mg Tablet 10'SVentab Dxt 50mg Tablet 10'S,drugs,0.0
4099,Ventab Dxt 100mg Tablet 10'S,drugs,0.0
4100,Ventab XL 150mg Tablet 10'S,drugs,0.0
4101,VENTIN 37.5mg Tablet 10's,drugs,0.0
4102,VENTIN XR 75mg Tablet 10's,drugs,0.0
4103,Venz OD 50mg Tablet 10'SVenz OD 100mg Tablet 10'S,drugs,0.0
4104,Vetodep 60mg Capsule 10'SVetodep 40mg Capsule 10'SVetodep Capsule 10'S,drugs,0.0
4105,Vibrex 40mg Tablet 10'SVibrex 20mg Tablet 10'S,drugs,0.0
4106,Vilamid 40mg Tablet 10'SVilamid 20mg Tablet 10'S,drugs,0.0
4107,Vilano 40mg Tablet 10Vilano 20mg Tablet 10,drugs,0.0
4108,Vilarest 20mg Tablet 10'SVilarest 40mg Tablet 10'S,drugs,0.0
4109,Vilaxel 40mg Tablet 10'SVilaxel 20mg Tablet 10'S,drugs,0.0
4110,Vilazine 40mg Tablet 10'SVilazine 20mg Tablet 10'S,drugs,0.0
4111,Vilodon 20mg Tablet 10'SVilodon 40mg Tablet 10'S,drugs,0.0
4112,Vinsure 20mg Tablet 10'SVinsure 40mg Tablet 10'S,drugs,0.0
4113,Vizatex 20mg Tablet 10'SVizatex 40mg Tablet 10'S,drugs,0.0
4114,VOCITA 10mg Tablet 10'sVOCITA 5mg Tablet 10'sVOCITA 20mg Tablet 10'sVOCITA 40mg Tablet 10's,drugs,0.0
4115,Voxaday 100mg Tablet 10'S,drugs,0.0
4116,Voxamin 100mg Tablet 10'SVoxamin 50mg Tablet 10'S,drugs,0.0
4117,Voxidep 25mg Tablet 10'SVoxidep 50mg Tablet 10'SVoxidep 100mg Tablet 10'S,drugs,0.0
4118,Voxinix CR 50mg Tablet 10'SVoxinix 50mg Tablet 10'SVoxinix 100mg Tablet 10'S,drugs,0.0
4119,Voxinix CR 100mg Tablet 10'S,drugs,0.0
4120,Wellpride 100Mg Tablet 10's,drugs,0.0
4121,Wells 12.5Mg Tablet 10's,drugs,0.0
4122,Xeldin 20mg Tablet 10'S,drugs,0.0
4123,XET 40mg Tablet 10'SXET 10mg Tablet 10'SXET Tablet 10'SXET CR 25mg Tablet 10'SXET 20mg Tablet 10'SXET 30mg Tablet 10'S,drugs,0.0
4124,XET CR 12.5mg Tablet 10'SXET CR 37.5mg Tablet 10'S,drugs,0.0
4125,XET CR Plus 12.5mg Capsule 10'SXET CR Plus 25mg Capsule 10'S,drugs,0.0
4126,XSERT 50mg Tablet 10's,drugs,0.0
4127,Yellowpam 10mg Tablet 10'SYellowpam 5mg Tablet 10'S,drugs,0.0
4128,ZAPTRA 12.5mg Capsule 10's,drugs,0.0
4129,Zeelo 0.5mg Tablet 10'SZeelo 2mg Tablet 10'S,drugs,0.0
4130,Zert OD 50mg Tablet 10'SZert OD 100mg Tablet 10'S,drugs,0.0
4131,Zetalo 40mg Tablet 10'SZetalo 10mg Tablet 10'SZetalo 20mg Tablet 10'S,drugs,0.0
4132,Zital Plus 10mg Tablet 10'S,drugs,0.0
4133,Zonadep 50mg Tablet 10'SZonadep 75mg Tablet 10'S,drugs,0.0
4134,Zosert 50mg Tablet 10'SZosert 100mg Tablet 10'SZosert 25mg Tablet 10'S,drugs,0.0
4135,Zotral 50mg Tablet 10'SZotral 25mg Tablet 10'SZotral 100mg Tablet 10'S,drugs,0.0
4136,Zovane 40mg Tablet 10'SZovane 20mg Tablet 10'S,drugs,0.0
4137,Zupion SR Tablet 10'S,drugs,0.0
4138,Zyban 150mg Tablet 10'S,drugs,0.0
4139,ZYVEN OD PLUS 50mg Tablet 10'SZyven 25mg Tablet 10'S,drugs,0.0
4140,Zyven OD 25mg Tablet 10'SZyven OD 50mg Tablet 10'SZyven OD 100mg Tablet 10'S,drugs,0.0
4141,3D OHA Tablet 10'S,drugs,0.0
4142,3D OHA 1G Tablet 10'S,drugs,0.0
4143,3D Oha 2G Tablet 10'S,drugs,0.0
4144,AB GLYMPRD 2mg Tablet 10'sAB GLYMPRD 1mg Tablet 10's,drugs,0.0
4145,ABOMET SR 500mg Tablet 15'sABOMET SR 1000mg Tablet 15's,drugs,0.0
4146,ABVOGE 0.3mg Tablet 10'sABVOGE 0.2mg Tablet 10's,drugs,0.0
4147,ABVOGE GM 2mg Tablet 10'sABVOGE GM 1mg Tablet 10's,drugs,0.0
4148,ABVOGE M 0.3mg Tablet 10'sABVOGE M 0.2mg Tablet 10's,drugs,0.0
4149,AC 25mg Tablet 10'SAC Bose 25mg Tablet 10'SAC 50mg Tablet 10'S,drugs,0.0
4150,AC Bose 50mg Tablet 10'S,drugs,0.0
4151,Acarbose 25mg Tablet 10'S,drugs,0.0
4152,Acarcip 25mg Tablet 10'SAcarcip 50mg Tablet 10'S,drugs,0.0
4153,ACARSAFE 50mg Tablet 10's,drugs,0.0
4154,ACTIGLIPT 20mg Tablet 10's,drugs,0.0
4155,Actiglipt M 20/500mg Tablet 10'S,drugs,0.0
4156,Human Actrapid 40IU Injection 1X10mlActrapid Flexpen 100IU 1X3mlActrapid 100IU Injection 10mlActrapid 100IU Disposable Pen 3mlActrapid HM Penfill Cartridge 1X3ml,drugs,0.0
4157,Adglim 2mg Tablet 10'SAdglim 1mg Tablet 10'S,drugs,0.0
4158,Adglim M1 Forte Tablet 10'S,drugs,0.0
4159,Adglim M2 Forte Tablet 10'S,drugs,0.0
4160,Adride 1mg Tablet 10'SAdride 4mg Tablet 10'SAdride 2mg Tablet 10'S,drugs,0.0
4161,Adride 2M Forte Tablet 10'S,drugs,0.0
4162,Adride M 2mg Tablet 10'SAdride M 1mg Tablet 10'S,drugs,0.0
4163,Advog 0.3mg Tablet 10'SAdvog 0.2mg Tablet 10'S,drugs,0.0
4164,Advog M 0.3mg Tablet 10'SAdvog M 0.2mg Tablet 10'S,drugs,0.0
4165,Advog M 0.2+ Tablet 10'S,drugs,0.0
4166,ADVOG M 0.3+ Tablet 10's,drugs,0.0
4167,Advog M Forte 0.3mg Tablet 10'SAdvog M Forte 0.2mg Tablet 10'S,drugs,0.0
4168,AFDIEX 5mg Tablet 10'sAFDIEX 2.5mg Tablet 10's,drugs,0.0
4169,Afoglip 20mg Tablet 10'S,drugs,0.0
4170,Afoglip M 500mg/20mg Tablet 10'SAfoglip M 1000mg/20mg Tablet 10'S,drugs,0.0
4171,Agivog 0.2mg Tablet 10'SAgivog 0.3mg Tablet 10'S,drugs,0.0
4172,Agivog M 0.2mg Tablet 10'SAgivog M 0.3mg Tablet 10'S,drugs,0.0
4173,Aim7 30 XR Tablet 15'S,drugs,0.0
4174,Aim7 60 XR Tablet 15'S,drugs,0.0
4175,Ajaduo 10mg Tablet 10'SAjaduo 25mg Tablet 10'S,drugs,0.0
4176,Alfabose 0.2mg Tablet 10'SAlfabose 0.3mg Tablet 10'S,drugs,0.0
4177,Allstar Reusable Insulin Pen(Device),drugs,0.0
4178,Allstar Reusable(Teal Col) Device 1'S,drugs,0.0
4179,Almetfor 500mg Tablet 20'S,drugs,0.0
4180,Alphavog 0.2mg Tablet 10'SAlphavog 0.3mg Tablet 10'S,drugs,0.0
4181,Alphavog M 0.3mg Tablet 10'S,drugs,0.0
4182,Amaryl 2mg Tablet 30'SAmaryl MV 2mg Tablet 10'SAmaryl 1mg Tablet 30'SAmaryl 4mg Tablet 30'SAmaryl MP 1mg Tablet 10'SAmaryl 3mg Tablet 30'S,drugs,0.0
4183,Amaryl M 1/500mg Tablet 10'SAmaryl M 1mg Tablet 15'SAmaryl M 2/500mg Tablet 10'SAmaryl M 2mg Tablet 15'S,drugs,0.0
4184,Amaryl M Forte 2mg Tablet 10'SAmaryl M Forte 2mg Tablet 15'SAmaryl M Forte 1mg Tablet 15'SAmaryl M Forte 1mg Tablet 10'S,drugs,0.0
4185,Amaryl MP 2mg Tablet 10'SAmaryl MP 1/500/15mg Tablet 15'SAmaryl MP 2mg Tablet 15'S,drugs,0.0
4186,Amaryl MV 1mg Tablet 15'SAmaryl MV 2mg Tablet 15'SAmaryl MV 0.2/500/2mg Tablet 10'SAmaryl MV 0.2/500/1mg Tablet 10'S,drugs,0.0
4187,Amaryl P 2mg Tablet 10'SAmaryl P 1mg Tablet 10'S,drugs,0.0
4188,Ameto 500mg Tablet 10'SAmeto 1000mg Tablet 10'S,drugs,0.0
4189,Ameto G 2mg Tablet 10'SAmeto G 3mg/500mg Tablet 10'SAmeto G 4mg/500mg Tablet 10'SAmeto G 1mg/1000mg Tablet 10'S,drugs,0.0
4190,Anclazide M Tablet 10'S,drugs,0.0
4191,ANGIOGLIM M1 Tablet 10's,drugs,0.0
4192,ANGIOGLIM M2 Tablet 10's,drugs,0.0
4193,Apidra 100IU Cartridge 1X3mlApidra Solostar 100IU Pen(Dispo) 1X3mlApidra 100IU Injection 1X10ml,drugs,0.0
4194,Aplevant 0.75Mg Injection 0.5ml,drugs,0.0
4195,Apribose 0.3mg Tablet 10'S,drugs,0.0
4196,Apriglim 4mg Tablet 10'S,drugs,0.0
4197,APRIGLIM MV 1 Tablet 10's,drugs,0.0
4198,APRIGLIM MV 103 Tablet 10's,drugs,0.0
4199,APRIGLIM MV 2 Tablet 10's,drugs,0.0
4200,APRIGLIM MV 203 Tablet 10's,drugs,0.0
4201,APRIGLIM MV 303 Tablet 10's,drugs,0.0
4202,Arkamet Ipr 850mg Tablet 10'S,drugs,0.0
4203,ARPIE 15mg Tablet 10's,drugs,0.0
4204,Astromet G 2Mg Tablet 10'sAstromet G 0.5Mg Tablet 10's,drugs,0.0
4205,ASTROMET G1 Tablet 10's,drugs,0.0
4206,Asugar Sr Tablet 10's,drugs,0.0
4207,Athgim M 1mg/500mg Tablet 10'SAthgim M 2mg/500mg Tablet 10'S,drugs,0.0
4208,Avibose 0.2mg Tablet 10'SAvibose 0.3mg Tablet 10'S,drugs,0.0
4209,Avibose MF 0.3mg Tablet 10'S,drugs,0.0
4210,Avibose SF 0.2mg Tablet 10'S,drugs,0.0
4211,Aviglen 5mg Tablet 10'S,drugs,0.0
4212,Aviglen Forte Tablet 10'S,drugs,0.0
4213,Aviglen MF Tablet 10'S,drugs,0.0
4214,Aviglic 80mg Tablet 10'S,drugs,0.0
4215,Aviglic MF Tablet 10'S,drugs,0.0
4216,Aviglip 5mg Tablet 10'S,drugs,0.0
4217,AXEGLIPTIN M 1000mg Tablet 10's,drugs,0.0
4218,Azmet VG 2mg Tablet 10'SAzmet VG 1mg Tablet 10'S,drugs,0.0
4219,Azukon 80mg Tablet 10'SAzukon M Tablet 10'S,drugs,0.0
4220,Azukon MR Tablet 10'SAzukon MR 60mg Tablet 10'S,drugs,0.0
4221,Azulix 3mg Tablet 10'SAzulix MF 2mg Tablet 10'SAzulix 1mg Tablet 10'SAzulix MF Forte 1mg Tablet 10'SAzulix 4mg Tablet 10'SAzulix 2mg Tablet 10'S,drugs,0.0
4222,Azulix MF 1/1000mg Tablet 10'SAzulix MF 1mg Tablet 15'SAzulix MF 2mg Tablet 15'SAzulix MF 2/500mg Tablet 10'SAzulix Mf 0.5/500Mg Tablet 10'sAzulix MF 2/1000mg Tablet 10'SAzulix MF 4mg Tablet 10'SAzulix MF 3mg Tablet 10'S,drugs,0.0
4223,Azulix MF Forte 4mg Tablet 10'SAzulix MF Forte 3mg Tablet 10'SAzulix MF Forte 2mg Tablet 15'SAzulix MF Forte 1mg Tablet 15'S,drugs,0.0
4224,Azulix MF SR 1/500mg Tablet 10'S,drugs,0.0
4225,Azulix MV 2/0.2mg Tablet 10'SAzulix MV 1/0.3mg Tablet 10'SAzulix MV 1/0.2mg Tablet 10'SAzulix MV 2/0.3mg Tablet 10'S,drugs,0.0
4226,Basaglar 100IU Cartridge 3ml,drugs,0.0
4227,Basalog One 100IU Pen Injection 3mlBasalog 100IU Injection 1X5mlBasalog 100IU Injection 1X3mlBasalog Refil Cartridge 1X3ml,drugs,0.0
4228,Basugine Injection 1X10mlBasugine 100IU Cartridge 1X3mlBasugine Pen(Device),drugs,0.0
4229,Baymet 500mg Tablet 10'S,drugs,0.0
4230,Bdid TH Tablet 10'S,drugs,0.0
4231,BEN Q Met Forte Tablet 10'S,drugs,0.0
4232,BEN Q Met LS Tablet 10'S,drugs,0.0
4233,Benclamet Forte Tablet 10'SBenclamet 2.5mg Tablet 10'S,drugs,0.0
4234,Benforce M Tablet 10'S,drugs,0.0
4235,Benformin 2.5mg Tablet 10'S,drugs,0.0
4236,Benformin L S 1.25mg Tablet 10'S,drugs,0.0
4237,Bepride 4mg Tablet 10'SBepride 2mg Tablet 10'SBepride 1mg Tablet 10'S,drugs,0.0
4238,Bepride MF Tablet 10'S,drugs,0.0
4239,Bepride SF Tablet 10'S,drugs,0.0
4240,Betaglim 3mg Tablet 10'SBetaglim 2mg Tablet 10'SBetaglim 4mg Tablet 10'SBetaglim 1mg Tablet 10'S,drugs,0.0
4241,Betaglim M1 Tablet 10'S,drugs,0.0
4242,Betaglim M2 Tablet 10'S,drugs,0.0
4243,Betagly M 1mg Tablet 10'SBetagly M 2mg Tablet 10'S,drugs,0.0
4244,Betapride 30mg Tablet 10'SBetapride 15mg Tablet 10'S,drugs,0.0
4245,Biciphage 500Mg Tablet 20'sBiciphage 500mg Tablet 10'S,drugs,0.0
4246,Biciphage 1000mg Tablet 10'SBiciphage SR 500mg Tablet 10'S,drugs,0.0
4247,Bidiab SR 850mg Tablet 10'SBidiab SR 500mg Tablet 10'S,drugs,0.0
4248,Bigomet SR 1gm Tablet 10'SBigomet 500mg Tablet 10'SBigomet SR 500mg Tablet 10'SBigomet 850mg Tablet 10'SBigomet 250mg Tablet 10'S,drugs,0.0
4249,Bigomet M Tablet 10'S,drugs,0.0
4250,Bigonyl 2mg/500mg Tablet 10'SBigonyl 1mg/500mg Tablet 10'S,drugs,0.0
4251,Bigovas SR 500mg Tablet 10'S,drugs,0.0
4252,Bigsens SR 500mg Tablet 10'SBigsens SR 1000mg Tablet 10'S,drugs,0.0
4253,Bigua SR Tablet 10'S,drugs,0.0
4254,Bilypsa 4mg Tablet 45'S,drugs,0.0
4255,Bimet 500mg Tablet 10'S,drugs,0.0
4256,Binmet M Tablet 10'S,drugs,0.0
4257,Biodib 15mg Tablet 10'S,drugs,0.0
4258,Bioformin 80/500mg Tablet 10'S,drugs,0.0
4259,Bioformin Forte 80/500mg Tablet 10'S,drugs,0.0
4260,Bioglita 30mg Tablet 10'SBioglita 15mg Tablet 10'S,drugs,0.0
4261,Bioglita M 15mg Tablet 10'SBioglita M 30mg Tablet 10'S,drugs,0.0
4262,Bizid 80Mg Tablet 10's,drugs,0.0
4263,Blisto 4mg Tablet 10'SBlisto 2mg Tablet 10'SBlisto 1mg Tablet 10'S,drugs,0.0
4264,Blisto 1Mf Tablet 10'S,drugs,0.0
4265,Blisto 2Mf Tablet 10'S,drugs,0.0
4266,Blisto 4Mf Tablet 10'S,drugs,0.0
4267,Blisto Trio 1mg Tablet 10'SBlisto Trio 2mg Tablet 10'S,drugs,0.0
4268,Bose 0.3mg Tablet 10'SBose 0.2mg Tablet 10'S,drugs,0.0
4269,BOSVO 0.3mg Tablet 10'sBOSVO 0.2mg Tablet 10's,drugs,0.0
4270,Bovine Longact Injection 1X10ml,drugs,0.0
4271,Bovine Fastact Injection 10ml,drugs,0.0
4272,Britvog 0.3mg Tablet 15'SBritvog 0.2mg Tablet 15'S,drugs,0.0
4273,BRITVOG M 0.3mg Tablet 15'sBRITVOG M 0.2mg Tablet 15's,drugs,0.0
4274,Byetta Pen 5mg Injection 1.2mlByetta Pen 10mg Injection 2.4ml,drugs,0.0
4275,Bymet 500mg Tablet 10'SBymet 1000mg Tablet 10'S,drugs,0.0
4276,Carbophage G1 Tablet 10'S,drugs,0.0
4277,Carbophage G1 Forte Tablet 10'S,drugs,0.0
4278,Carbophage G2 Tablet 10'S,drugs,0.0
4279,Carbophage G2 Forte Tablet 10'S,drugs,0.0
4280,Carbophage SR 500mg Tablet 10'S,drugs,0.0
4281,Carbophage XR 500mg Tablet 10'SCarbophage XR 1gm Tablet 10'S,drugs,0.0
4282,CARRYL M FORTE 30mg Tablet 10'sCARRYL M FORTE 60mg Tablet 10's,drugs,0.0
4283,CARRYL MR 30mg Tablet 10'sCARRYL MR 60mg Tablet 10's,drugs,0.0
4284,CD Pro 1/500/10mg Tablet 10'SCD Pro 2/500/10mg Tablet 10'S,drugs,0.0
4285,Cetapin XR 500mg Tablet 15'SCetapin XR 1gm Tablet 15'S,drugs,0.0
4286,Cetapin P 15mg Tablet 10'SCetapin P 15mg Tablet 15'S,drugs,0.0
4287,Cetapin SR 1000mg Tablet 10'S,drugs,0.0
4288,Cetapin V 0.2mg Tablet 15'SCetapin V 0.3mg Tablet 15'S,drugs,0.0
4289,Chromet Tablet 10'S,drugs,0.0
4290,Chromet Plus 1000mg Tablet 10'S,drugs,0.0
4291,Cibustal 0.2mg Tablet 10'S,drugs,0.0
4292,Cilvoryl 1mg Tablet 10'SCilvoryl 2Mg Tablet 10's,drugs,0.0
4293,CILVORYL M 2mg/500mg Tablet 10'sCILVORYL M 1mg/500mg Tablet 10's,drugs,0.0
4294,Cilvoryl M Forte 1Mg Tablet 10'sCilvoryl M Forte 2Mg Tablet 10's,drugs,0.0
4295,CILVORYL MV 1/500/0.2mg Tablet 10'sCILVORYL MV 2/500/0.2mg Tablet 10's,drugs,0.0
4296,Clamet Tablet 10'S,drugs,0.0
4297,Claz M Tablet 10'S,drugs,0.0
4298,Coaguchek XS System 1'S,drugs,0.0
4299,Coaguchek XS PT Strip 24'S,drugs,0.0
4300,Coformin 2mg Tablet 10'SCoformin 1mg Tablet 10'S,drugs,0.0
4301,Comzid M Tablet 10'S,drugs,0.0
4302,Conformin SR 500mg Tablet 10'S,drugs,0.0
4303,Conpride 2mg Tablet 10'S,drugs,0.0
4304,Consegna 30/70 U200 Injection 3ml,drugs,0.0
4305,Consegna R 200IU Cartridge 3ml,drugs,0.0
4306,Corectia M Tablet 10's,drugs,0.0
4307,Cyblex 40mg Tablet 15'SCyblex 60mg Tablet 15'SCyblex 80mg Tablet 15'S,drugs,0.0
4308,Cyblex M 40mg Tablet 10'SCyblex M 40mg Tablet 15'SCyblex M 80mg Tablet 15'S,drugs,0.0
4309,Cyblex M XR 60mg Tablet 15'SCyblex M XR 30mg Tablet 15'S,drugs,0.0
4310,Cyblex MF XR 30/1000mg Tablet 10'S,drugs,0.0
4311,Cyblex MV 80.3mg Tablet 15'SCyblex MV 40.3mg Tablet 15'SCyblex MV 80.2mg Tablet 15'SCyblex MV 40.2mg Tablet 15'SCyblex MV 40.2mg Tablet 10'S,drugs,0.0
4312,Cyblex SR 30mg Tablet 15'S,drugs,0.0
4313,Cyblex XR 30mg Tablet 15'SCyblex XR 60mg Tablet 15'S,drugs,0.0
4314,D Bose 0.3mg Tablet 10'SD Bose 0.2mg Tablet 10'S,drugs,0.0
4315,D Bose M 0.2mg Tablet 10'SD Bose M 0.3mg Tablet 10'S,drugs,0.0
4316,D Met 250mg Tablet 10'SD Met 850mg Tablet 10'SD Met 500mg Tablet 10'S,drugs,0.0
4317,D Nil 5mg Tablet 10'S,drugs,0.0
4318,Dailyglim 1mg Tablet 10'S,drugs,0.0
4319,Dailyglim M 1mg/500mg Tablet 10'S,drugs,0.0
4320,Dailyglim M Forte 2/1000mg Tablet 10'S,drugs,0.0
4321,DAILYGLIM PM 1mg Tablet 10'sDailyglim PM 2/500/15mg Tablet 10'S,drugs,0.0
4322,Daonil 2.5mg Tablet 60'SDaonil 5mg Tablet 30'S,drugs,0.0
4323,Daonil M Tablet 15'SDaonil M 5/500mg Tablet 10'S,drugs,0.0
4324,Daonil M XR 5/500mg Tablet 10'SDaonil M XR Tablet 10'S,drugs,0.0
4325,Daorid 5mg Tablet 10'S,drugs,0.0
4326,Daorid M Tablet 10'S,drugs,0.0
4327,Daoryl 1mg Capsule 10'S,drugs,0.0
4328,Dayclazide M 40Mg Tablet 10's,drugs,0.0
4329,Dbose M 0.2/500mg Tablet 10'S,drugs,0.0
4330,Debifall 80/500mg Tablet 10'S,drugs,0.0
4331,Debiliptin 20mg Tablet 10'S,drugs,0.0
4332,Debistal GM Tablet 10'S,drugs,0.0
4333,Diabeclaz 30mg Tablet 10'SDIABECLAZ 60mg Tablet 10's,drugs,0.0
4334,Diabend 80mg Tablet 10'SDiabend 40mg Tablet 10'S,drugs,0.0
4335,Diabend M Tablet 10'S,drugs,0.0
4336,Diabend Mex 60mg Tablet 10'SDiabend Mex 30mg Tablet 10'S,drugs,0.0
4337,Diabend MR 30mg Tablet 10'SDiabend MR 60mg Tablet 10'S,drugs,0.0
4338,Diabeta SR 500mg Tablet 10'S,drugs,0.0
4339,Diabetrol 3P Tablet 10'SDiabetrol 3D Tablet 10'SDiabetrol Tablet 10'S,drugs,0.0
4340,Diabetrol 3P 7.5mg Tablet 10'S,drugs,0.0
4341,Diabetrol SR Tablet 10'S,drugs,0.0
4342,Diabinese 250mg Tablet 10'S,drugs,0.0
4343,Diabose 25mg Tablet 10'SDiabose 50mg Tablet 10'S,drugs,0.0
4344,Diabose M 50/500mg Tablet 10'S,drugs,0.0
4345,Diachek M 5/500mg Tablet 10'S,drugs,0.0
4346,Diacip 500mg Tablet 10'S,drugs,0.0
4347,Diacon 5mg Tablet 10'S,drugs,0.0
4348,Diacon M Tablet 10'S,drugs,0.0
4349,DIADOSE 50mg Tablet 10's,drugs,0.0
4350,Diafer ER Forte 1gm Tablet 10'SDiafer Forte 850mg Tablet 10'SDiafer 250mg Tablet 10'S,drugs,0.0
4351,Diafer ER 500mg Tablet 10'S,drugs,0.0
4352,Diaglim 1mg Tablet 10'SDiaglim 2mg Tablet 10'S,drugs,0.0
4353,Diaglim M 2/500mg Tablet 10'SDiaglim M 1/500mg Tablet 10'S,drugs,0.0
4354,DIAGLIM MP1 Tablet 10'S,drugs,0.0
4355,DIAGLIM MP2 Tablet 10'S,drugs,0.0
4356,Diaglit 30mg Tablet 10'SDiaglit 15mg Tablet 10'S,drugs,0.0
4357,Diakit 4 Kit Tablet 5'S,drugs,0.0
4358,Diamet 850mg Tablet 10'SDiamet 850mg Tablet 15'SDiamet 500mg Tablet 10'S,drugs,0.0
4359,Diamet SR 1gm Tablet 10'SDiamet SR 500mg Tablet 10'S,drugs,0.0
4360,Diamicron 80mg Tablet 10'S,drugs,0.0
4361,Diamicron MR 60mg Tablet 10'SDiamicron MR 30mg Tablet 10'S,drugs,0.0
4362,Diamicron XR 60mg Tablet 14'S,drugs,0.0
4363,Diamicron XR Mex 500mg Tablet 14'S,drugs,0.0
4364,Diamig 50mg Tablet 10'SDiamig 25mg Tablet 10'S,drugs,0.0
4365,Dianorm 80mg Tablet 10'SDianorm Total 30mg Tablet 10'SDianorm OD 60mg Tablet 10'SDianorm 40mg Tablet 10'S,drugs,0.0
4366,Dianorm Forte Tablet 10'S,drugs,0.0
4367,Dianorm M Tablet 15'S,drugs,0.0
4368,Dianorm M OD 30/1000mg Tablet 10'SDianorm M OD 60mg/500mg Tablet 10'S,drugs,0.0
4369,DIANORM M OD 1000 Tablet 10's,drugs,0.0
4370,Dianorm OD 30mg Tablet 10'S,drugs,0.0
4371,Dianorm Total 60mg Tablet 10'S,drugs,0.0
4372,Diapride 2mg Tablet 10'SDiapride 4mg Tablet 10'SDiapride 1mg Tablet 10'SDIAPRIDE 2mg Tablet 30's,drugs,0.0
4373,Diapride M 1/500mg Tablet 10'SDiapride M 0.5mg Tablet 15'S,drugs,0.0
4374,Diapride M SR 2/500mg Tablet 10'S,drugs,0.0
4375,Diapride M1 Tablet 10'SDiapride M1 Tablet 15'S,drugs,0.0
4376,Diapride M1 Forte Tablet 10'SDiapride M1 Forte Tablet 30'S,drugs,0.0
4377,Diapride M1 HV Tablet 15'SDiapride M1 HV Tablet 10'S,drugs,0.0
4378,Diapride M1 LV Tablet 15'S,drugs,0.0
4379,Diapride M2 Tablet 15'S,drugs,0.0
4380,Diapride M2 Forte Tablet 30'S,drugs,0.0
4381,Diapride M2 HV Tablet 10'S,drugs,0.0
